Gas,Source,T_K,T_C,P_Pa,P_bar,x_gas_exp,y_H2O_exp,kij_AQ,kij_AQ_conv,kij_NA,kij_NA_conv
CO2,Wiebe&Gaddy 1941,298.15,25.00,10132500,101.33,,3.311015e-03,,False,0.179764,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,15198750,151.99,,3.582855e-03,,False,0.184284,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,20265000,202.65,,3.755767e-03,,False,0.186100,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,45596250,455.96,,3.990337e-03,,False,0.193370,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,48129375,481.29,,3.977994e-03,,False,0.194359,True
CO2,Wiebe&Gaddy 1941,298.15,25.00,50662500,506.62,,3.953307e-03,,False,0.195632,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,101325,1.01,,3.828991e-02,,False,0.999994,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,2533125,25.33,,2.271714e-03,,False,0.106886,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,5066250,50.66,,1.602446e-03,,False,0.139114,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,10132500,101.33,,3.632265e-03,,False,0.183682,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,20265000,202.65,,4.187785e-03,,False,0.193883,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,40530000,405.30,,4.742686e-03,,False,0.192448,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,50662500,506.62,,4.779657e-03,,False,0.194472,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,53195625,531.96,,4.730361e-03,,False,0.196241,True
CO2,Wiebe&Gaddy 1941,304.19,31.04,55728750,557.29,,4.755010e-03,,False,0.196098,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,101325,1.01,,1.037102e-01,,False,0.999994,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,2533125,25.33,,6.157961e-03,,False,0.098872,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,5066250,50.66,,3.817507e-03,,False,0.187008,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,6079500,60.80,,3.558148e-03,,False,0.191516,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,7599375,75.99,,3.484021e-03,,False,0.191802,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,10132500,101.33,,4.471478e-03,,False,0.177540,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,15198750,151.99,,6.059637e-03,,False,0.193650,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,20265000,202.65,,6.722944e-03,,False,0.194775,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,40530000,405.30,,7.532452e-03,,False,0.199342,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,60795000,607.95,,7.863234e-03,,False,0.199173,True
CO2,Wiebe&Gaddy 1941,323.15,50.00,70927500,709.27,,7.948956e-03,,False,0.199027,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,101325,1.01,,2.314174e-01,,False,1.499994,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,2533125,25.33,,1.052594e-02,,False,1.499994,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,10132500,101.33,,8.218272e-03,,False,0.228018,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,11145750,111.46,,8.046906e-03,,False,0.239481,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,12665625,126.66,,8.475211e-03,,False,0.228896,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,15198750,151.99,,9.465013e-03,,False,0.217020,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,20265000,202.65,,1.119546e-02,,False,0.205958,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,40530000,405.30,,1.301685e-02,,False,0.208379,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,60795000,607.95,,1.374352e-02,,False,0.205899,True
CO2,Wiebe&Gaddy 1941,348.15,75.00,70927500,709.27,,1.380403e-02,,False,0.206380,True
CO2,Yan 2011,323.20,50.05,5000000,50.00,1.473000e-02,,-0.093638,True,,False
CO2,Yan 2011,323.20,50.05,10000000,100.00,2.137000e-02,,-0.088378,True,,False
CO2,Yan 2011,323.20,50.05,15000000,150.00,2.206000e-02,,-0.083055,True,,False
CO2,Yan 2011,323.20,50.05,20000000,200.00,2.285000e-02,,-0.081067,True,,False
CO2,Yan 2011,323.20,50.05,30000000,300.00,2.492000e-02,,-0.080535,True,,False
CO2,Yan 2011,323.20,50.05,40000000,400.00,2.569000e-02,,-0.078044,True,,False
CO2,Yan 2011,373.20,100.05,5000000,50.00,8.260000e-03,,-0.037439,True,,False
CO2,Yan 2011,373.20,100.05,10000000,100.00,1.427000e-02,,-0.035691,True,,False
CO2,Yan 2011,373.20,100.05,15000000,150.00,1.795000e-02,,-0.032537,True,,False
CO2,Yan 2011,373.20,100.05,20000000,200.00,2.044000e-02,,-0.030763,True,,False
CO2,Yan 2011,373.20,100.05,30000000,300.00,2.314000e-02,,-0.026531,True,,False
CO2,Yan 2011,373.20,100.05,40000000,400.00,2.534000e-02,,-0.024923,True,,False
CO2,Yan 2011,413.20,140.05,5000000,50.00,6.770000e-03,,0.006970,True,,False
CO2,Yan 2011,413.20,140.05,10000000,100.00,1.258000e-02,,0.005605,True,,False
CO2,Yan 2011,413.20,140.05,15000000,150.00,1.717000e-02,,0.006165,True,,False
CO2,Yan 2011,413.20,140.05,20000000,200.00,2.035000e-02,,0.009184,True,,False
CO2,Yan 2011,413.20,140.05,30000000,300.00,2.466000e-02,,0.014169,True,,False
CO2,Yan 2011,413.20,140.05,40000000,400.00,2.740000e-02,,0.018371,True,,False
CO2,Zel'venskii 1937,298.00,24.85,1112548,11.13,6.170000e-03,,-0.123345,True,,False
CO2,Zel'venskii 1937,298.00,24.85,1117615,11.18,6.234000e-03,,-0.123715,True,,False
CO2,Zel'venskii 1937,298.00,24.85,2322369,23.22,1.239900e-02,,-0.122594,True,,False
CO2,Zel'venskii 1937,298.00,24.85,2498674,24.99,1.271400e-02,,-0.119976,True,,False
CO2,Zel'venskii 1937,298.00,24.85,2509820,25.10,1.284900e-02,,-0.120362,True,,False
CO2,Zel'venskii 1937,298.00,24.85,2634450,26.34,1.342700e-02,,-0.120301,True,,False
CO2,Zel'venskii 1937,298.00,24.85,3181605,31.82,1.557000e-02,,-0.118879,True,,False
CO2,Zel'venskii 1937,298.00,24.85,3486593,34.87,1.662000e-02,,-0.117949,True,,False
CO2,Zel'venskii 1937,298.00,24.85,3934450,39.34,1.854100e-02,,-0.118248,True,,False
CO2,Zel'venskii 1937,298.00,24.85,3969914,39.70,1.863500e-02,,-0.118103,True,,False
CO2,Zel'venskii 1937,298.00,24.85,4468432,44.68,2.037800e-02,,-0.117643,True,,False
CO2,Zel'venskii 1937,298.00,24.85,4564691,45.65,2.037800e-02,,-0.116685,True,,False
CO2,Zel'venskii 1937,298.00,24.85,5684332,56.84,2.297000e-02,,-0.114420,True,,False
CO2,Zel'venskii 1937,298.00,24.85,6373342,63.73,2.403200e-02,,-0.113189,True,,False
CO2,Zel'venskii 1937,323.00,49.85,1939360,19.39,6.230000e-03,,-0.093008,True,,False
CO2,Zel'venskii 1937,323.00,49.85,3301168,33.01,9.870000e-03,,-0.090684,True,,False
CO2,Zel'venskii 1937,323.00,49.85,3322447,33.22,1.001000e-03,,0.077107,True,,False
CO2,Zel'venskii 1937,323.00,49.85,4742010,47.42,1.273000e-02,,-0.086629,True,,False
CO2,Zel'venskii 1937,323.00,49.85,4750116,47.50,1.304000e-02,,-0.088187,True,,False
CO2,Zel'venskii 1937,323.00,49.85,5775525,57.76,1.523300e-02,,-0.088184,True,,False
CO2,Zel'venskii 1937,323.00,49.85,6109898,61.10,1.597000e-02,,-0.088514,True,,False
CO2,Zel'venskii 1937,323.00,49.85,6172719,61.73,1.616600e-02,,-0.088824,True,,False
CO2,Zel'venskii 1937,323.00,49.85,6190958,61.91,1.623600e-02,,-0.088968,True,,False
CO2,Zel'venskii 1937,323.00,49.85,6282150,62.82,1.633800e-02,,-0.088669,True,,False
CO2,Zel'venskii 1937,323.00,49.85,7419016,74.19,1.795700e-02,,-0.087346,True,,False
CO2,Zel'venskii 1937,323.00,49.85,7479812,74.80,1.848700e-02,,-0.088917,True,,False
CO2,Zel'venskii 1937,323.00,49.85,7548712,75.49,1.827700e-02,,-0.087784,True,,False
CO2,Zel'venskii 1937,323.00,49.85,9078720,90.79,2.061100e-02,,-0.088852,True,,False
CO2,Zel'venskii 1937,323.00,49.85,9271238,92.71,2.036300e-02,,-0.087429,True,,False
CO2,Zel'venskii 1937,323.00,49.85,9321900,93.22,2.050300e-02,,-0.087709,True,,False
CO2,Zel'venskii 1937,348.00,74.85,1908963,19.09,4.410000e-03,,-0.067044,True,,False
CO2,Zel'venskii 1937,348.00,74.85,1925175,19.25,4.340000e-03,,-0.065015,True,,False
CO2,Zel'venskii 1937,348.00,74.85,3266718,32.67,7.240000e-03,,-0.066420,True,,False
CO2,Zel'venskii 1937,348.00,74.85,3311301,33.11,7.272000e-03,,-0.065762,True,,False
CO2,Zel'venskii 1937,348.00,74.85,4722758,47.23,9.830000e-03,,-0.064568,True,,False
CO2,Zel'venskii 1937,348.00,74.85,6106858,61.07,1.218500e-02,,-0.064517,True,,False
CO2,Zel'venskii 1937,348.00,74.85,6172719,61.73,1.204300e-02,,-0.062901,True,,False
CO2,Zel'venskii 1937,348.00,74.85,6183865,61.84,1.208300e-02,,-0.063049,True,,False
CO2,Zel'venskii 1937,348.00,74.85,6203116,62.03,1.219300e-02,,-0.063569,True,,False
CO2,Zel'venskii 1937,348.00,74.85,7670302,76.70,1.406200e-02,,-0.061884,True,,False
CO2,Zel'venskii 1937,348.00,74.85,7695634,76.96,1.436000e-02,,-0.063328,True,,False
CO2,Zel'venskii 1937,348.00,74.85,7736164,77.36,1.422700e-02,,-0.062302,True,,False
CO2,Zel'venskii 1937,348.00,74.85,9326966,93.27,1.606400e-02,,-0.061600,True,,False
CO2,Zel'venskii 1937,348.00,74.85,9445516,94.46,1.611100e-02,,-0.061190,True,,False
CO2,Zel'venskii 1937,373.00,99.85,1935308,19.35,3.477000e-03,,-0.039045,True,,False
CO2,Zel'venskii 1937,373.00,99.85,1952533,19.53,3.460000e-03,,-0.037745,True,,False
CO2,Zel'venskii 1937,373.00,99.85,3249493,32.49,5.738000e-03,,-0.040064,True,,False
CO2,Zel'venskii 1937,373.00,99.85,3301168,33.01,5.898000e-03,,-0.041288,True,,False
CO2,Zel'venskii 1937,373.00,99.85,3312314,33.12,5.820000e-03,,-0.039722,True,,False
CO2,Zel'venskii 1937,373.00,99.85,3321434,33.21,5.778000e-03,,-0.038791,True,,False
CO2,Zel'venskii 1937,373.00,99.85,4671082,46.71,8.013000e-03,,-0.040331,True,,False
CO2,Zel'venskii 1937,373.00,99.85,4736944,47.37,8.130000e-03,,-0.040518,True,,False
CO2,Zel'venskii 1937,373.00,99.85,4751129,47.51,7.942000e-03,,-0.038080,True,,False
CO2,Zel'venskii 1937,373.00,99.85,6175759,61.76,9.810000e-03,,-0.036510,True,,False
CO2,Zel'venskii 1937,373.00,99.85,6211222,62.11,1.082500e-02,,-0.045113,True,,False
CO2,Zel'venskii 1937,373.00,99.85,7599375,75.99,1.448000e-02,,-0.056147,True,,False
CO2,Zel'venskii 1937,373.00,99.85,9119250,91.19,1.448000e-02,,-0.043218,True,,False
CO2,de Khanikof 1867,288.15,15.00,94700,0.95,7.641000e-04,,-0.142156,True,,False
CO2,de Khanikof 1867,288.15,15.00,109600,1.10,9.402000e-04,,-0.145935,True,,False
CO2,de Khanikof 1867,288.15,15.00,173600,1.74,1.508000e-03,,-0.146698,True,,False
CO2,de Khanikof 1867,288.15,15.00,197700,1.98,1.748000e-03,,-0.147783,True,,False
CO2,de Khanikof 1867,288.15,15.00,268600,2.69,2.349000e-03,,-0.147098,True,,False
CO2,de Khanikof 1867,288.15,15.00,293500,2.94,2.566000e-03,,-0.147076,True,,False
CO2,de Khanikof 1867,288.15,15.00,317500,3.17,2.815000e-03,,-0.147929,True,,False
CO2,de Khanikof 1867,288.15,15.00,342200,3.42,3.000000e-03,,-0.147237,True,,False
CO2,de Khanikof 1867,288.15,15.00,366800,3.67,3.232000e-03,,-0.147542,True,,False
CO2,de Khanikof 1867,288.15,15.00,416300,4.16,3.632000e-03,,-0.146933,True,,False
CO2,de Khanikof 1867,295.55,22.40,104000,1.04,7.005000e-04,,-0.134007,True,,False
H2,Chahab 2023,298.05,24.90,15001000,150.01,1.996790e-03,,-1.035382,True,,False
H2,Chahab 2023,298.15,25.00,20001000,200.01,2.633200e-03,,-1.037126,True,,False
H2,Chahab 2023,298.20,25.05,10001000,100.01,1.359940e-03,,-1.034429,True,,False
H2,Chahab 2023,323.30,50.15,19991000,199.91,2.441860e-03,,-0.853989,True,,False
H2,Chahab 2023,323.35,50.20,20011000,200.11,2.454790e-03,,-0.854952,True,,False
H2,Chahab 2023,323.50,50.35,10131000,101.31,1.239250e-03,,-0.841246,True,,False
H2,Chahab 2023,323.55,50.40,10111000,101.11,1.250910e-03,,-0.844280,True,,False
H2,Chahab 2023,323.55,50.40,16501000,165.01,2.011170e-03,,-0.847656,True,,False
H2,Chahab 2023,323.85,50.70,13001000,130.01,1.592530e-03,,-0.842936,True,,False
H2,Chahab 2023,373.65,100.50,17511000,175.11,2.433470e-03,,-0.545885,True,,False
H2,Chahab 2023,373.80,100.65,10001000,100.01,1.403320e-03,,-0.537302,True,,False
H2,Chahab 2023,373.85,100.70,10001000,100.01,1.408930e-03,,-0.538419,True,,False
H2,Gillespie 1980,310.93,37.78,344738,3.45,4.490000e-05,1.962000e-02,-0.928936,True,-0.499994,True
H2,Gillespie 1980,310.93,37.78,1378952,13.79,1.810000e-04,4.880000e-03,-0.932595,True,-0.322371,True
H2,Gillespie 1980,310.93,37.78,3102642,31.03,4.100000e-04,2.220000e-03,-0.936869,True,0.222660,True
H2,Gillespie 1980,310.93,37.78,6550022,65.50,8.620000e-04,1.160000e-03,-0.940238,True,0.244090,True
H2,Gillespie 1980,310.93,37.78,10342140,103.42,1.330000e-03,,-0.938450,True,,False
H2,Gillespie 1980,310.93,37.78,13789520,137.90,1.758000e-03,6.000000e-04,-0.940101,True,0.434736,True
H2,Gillespie 1980,366.48,93.33,344738,3.45,3.740000e-05,2.469000e-01,-0.481656,True,-0.999994,False
H2,Gillespie 1980,366.48,93.33,1378952,13.79,1.800000e-04,5.860000e-02,-0.550729,True,-0.499994,True
H2,Gillespie 1980,366.48,93.33,3102642,31.03,4.260000e-04,2.640000e-02,-0.571903,True,0.427497,True
H2,Gillespie 1980,366.48,93.33,6550022,65.50,8.930000e-04,1.320000e-02,-0.574756,True,0.491767,True
H2,Gillespie 1980,366.48,93.33,13789520,137.90,1.843000e-03,6.680000e-03,-0.578344,True,0.575966,True
H2,Gillespie 1980,422.04,148.89,3102642,31.03,,1.566000e-01,,False,-0.499994,True
H2,Gillespie 1980,422.04,148.89,6550022,65.50,1.158000e-03,7.530000e-02,-0.249975,True,0.054873,True
H2,Gillespie 1980,422.04,148.89,10342140,103.42,,5.130000e-02,,False,0.181479,True
H2,Gillespie 1980,477.59,204.44,3102642,31.03,4.290000e-04,5.549000e-01,0.436194,True,-0.999994,False
H2,Gillespie 1980,477.59,204.44,6550022,65.50,1.463000e-03,2.848000e-01,0.151322,True,-0.334198,True
H2,Gillespie 1980,477.59,204.44,10342140,103.42,2.570000e-03,1.878000e-01,0.079943,True,0.090955,True
H2,Stephan 1956,373.15,100.00,1550000,15.50,2.650000e-04,,-0.602469,True,,False
H2,Stephan 1956,373.15,100.00,1620000,16.20,2.810000e-04,,-0.607985,True,,False
H2,Stephan 1956,373.15,100.00,1690000,16.90,2.460000e-04,,-0.542541,True,,False
H2,Stephan 1956,373.15,100.00,3620000,36.20,5.390000e-04,,-0.554145,True,,False
H2,Stephan 1956,373.15,100.00,3760000,37.60,5.710000e-04,,-0.561731,True,,False
H2,Stephan 1956,373.15,100.00,3900000,39.00,5.950000e-04,,-0.563676,True,,False
H2,Stephan 1956,373.15,100.00,7070000,70.70,1.110000e-03,,-0.579299,True,,False
H2,Stephan 1956,373.15,100.00,7140000,71.40,1.080000e-03,,-0.565558,True,,False
H2,Stephan 1956,373.15,100.00,7210000,72.10,1.080000e-03,,-0.562040,True,,False
H2,Stephan 1956,373.15,100.00,7270000,72.70,1.080000e-03,,-0.559052,True,,False
H2,Stephan 1956,373.15,100.00,9760000,97.60,1.450000e-03,,-0.562875,True,,False
H2,Stephan 1956,373.15,100.00,9890000,98.90,1.510000e-03,,-0.573195,True,,False
H2,Stephan 1956,373.15,100.00,10030000,100.30,1.550000e-03,,-0.577884,True,,False
H2,Stephan 1956,408.15,135.00,1410000,14.10,2.910000e-04,,-0.420317,True,,False
H2,Stephan 1956,408.15,135.00,1480000,14.80,2.920000e-04,,-0.400988,True,,False
H2,Stephan 1956,408.15,135.00,1550000,15.50,2.890000e-04,,-0.376686,True,,False
H2,Stephan 1956,408.15,135.00,1620000,16.20,3.330000e-04,,-0.418961,True,,False
H2,Stephan 1956,408.15,135.00,3550000,35.50,6.430000e-04,,-0.367904,True,,False
H2,Stephan 1956,408.15,135.00,3620000,36.20,6.750000e-04,,-0.380547,True,,False
H2,Stephan 1956,408.15,135.00,3690000,36.90,6.990000e-04,,-0.387477,True,,False
H2,Stephan 1956,408.15,135.00,6100000,61.00,1.140000e-03,,-0.386005,True,,False
H2,Stephan 1956,408.15,135.00,6170000,61.70,1.110000e-03,,-0.369778,True,,False
H2,Stephan 1956,408.15,135.00,6310000,63.10,1.110000e-03,,-0.360397,True,,False
H2,Stephan 1956,408.15,135.00,6450000,64.50,1.140000e-03,,-0.362679,True,,False
H2,Stephan 1956,408.15,135.00,9480000,94.80,1.730000e-03,,-0.381771,True,,False
H2,Stephan 1956,408.15,135.00,9550000,95.50,1.740000e-03,,-0.381212,True,,False
H2,Stephan 1956,408.15,135.00,9690000,96.90,1.650000e-03,,-0.352529,True,,False
H2,Stephan 1956,408.15,135.00,9720000,97.20,1.690000e-03,,-0.361502,True,,False
H2,Stephan 1956,435.93,162.78,1550000,15.50,3.860000e-04,,-0.284301,True,,False
H2,Stephan 1956,435.93,162.78,1760000,17.60,4.100000e-04,,-0.252472,True,,False
H2,Stephan 1956,435.93,162.78,3620000,36.20,8.360000e-04,,-0.252162,True,,False
H2,Stephan 1956,435.93,162.78,3920000,39.20,8.680000e-04,,-0.232529,True,,False
H2,Stephan 1956,435.93,162.78,4030000,40.30,8.680000e-04,,-0.219432,True,,False
H2,Stephan 1956,435.93,162.78,4070000,40.70,8.820000e-04,,-0.222465,True,,False
H2,Stephan 1956,435.93,162.78,4170000,41.70,9.400000e-04,,-0.241654,True,,False
H2,Stephan 1956,435.93,162.78,4520000,45.20,1.032000e-03,,-0.248529,True,,False
H2,Stephan 1956,435.93,162.78,5490000,54.90,1.320000e-03,,-0.275360,True,,False
H2,Stephan 1956,435.93,162.78,6830000,68.30,1.520000e-03,,-0.240979,True,,False
H2,Stephan 1956,435.93,162.78,6930000,69.30,1.550000e-03,,-0.243584,True,,False
H2,Stephan 1956,435.93,162.78,7520000,75.20,1.700000e-03,,-0.249889,True,,False
H2,Stephan 1956,435.93,162.78,7760000,77.60,1.810000e-03,,-0.265340,True,,False
H2,Stephan 1956,435.93,162.78,8440000,84.40,1.970000e-03,,-0.267025,True,,False
H2,Stephan 1956,435.93,162.78,8890000,88.90,1.940000e-03,,-0.235773,True,,False
H2,Stephan 1956,435.93,162.78,9100000,91.00,2.020000e-03,,-0.244345,True,,False
H2,Suciu 1951,273.15,0.00,6895000,68.95,6.713979e-04,,-1.108997,True,,False
H2,Suciu 1951,273.15,0.00,13789000,137.89,7.775341e-04,,-0.988931,True,,False
H2,Suciu 1951,273.15,0.00,20684000,206.84,1.215000e-03,,-1.006177,True,,False
H2,Suciu 1951,298.15,25.00,6895000,68.95,9.485719e-04,,-1.034109,True,,False
H2,Suciu 1951,298.15,25.00,10342000,103.42,1.441561e-03,,-1.041718,True,,False
H2,Suciu 1951,298.70,25.55,6895000,68.95,,6.700000e-03,,False,-0.999994,False
H2,Suciu 1951,299.80,26.65,3447000,34.47,4.360753e-04,,-0.996774,True,,False
H2,Suciu 1951,302.60,29.45,13789000,137.89,1.852673e-03,,-1.007802,True,,False
H2,Suciu 1951,304.80,31.65,20684000,206.84,3.400000e-03,,-1.056088,True,,False
H2,Suciu 1951,312.60,39.45,6895000,68.95,9.271954e-04,,-0.936055,True,,False
H2,Suciu 1951,317.60,44.45,6895000,68.95,8.678113e-04,,-0.884489,True,,False
H2,Suciu 1951,319.30,46.15,20684000,206.84,3.390000e-03,,-0.966580,True,,False
H2,Suciu 1951,324.30,51.15,3447000,34.47,5.549390e-04,,-0.909849,True,,False
H2,Suciu 1951,324.80,51.65,10342000,103.42,1.346641e-03,,-0.851651,True,,False
H2,Suciu 1951,324.80,51.65,13789000,137.89,2.492384e-03,,-0.954166,True,,False
H2,Suciu 1951,326.50,53.35,20684000,206.84,3.380000e-03,,-0.920939,True,,False
H2,Suciu 1951,334.30,61.15,20684000,206.84,3.450000e-03,,-0.878130,True,,False
H2,Suciu 1951,335.90,62.75,6895000,68.95,7.537742e-04,1.450000e-02,-0.717664,True,-0.999994,False
H2,Suciu 1951,339.30,66.15,20684000,206.84,3.420000e-03,,-0.843579,True,,False
H2,Suciu 1951,341.50,68.35,6895000,68.95,,1.340000e-02,,False,-0.999994,False
H2,Suciu 1951,341.50,68.35,10342000,103.42,1.346641e-03,,-0.739787,True,,False
H2,Suciu 1951,362.00,88.85,6895000,68.95,8.796887e-04,2.200000e-02,-0.583972,True,-0.999994,False
H2,Suciu 1951,366.50,93.35,3447000,34.47,4.519254e-04,,-0.555572,True,,False
H2,Suciu 1951,367.00,93.85,13789000,137.89,2.429239e-03,,-0.673980,True,,False
H2,Suciu 1951,367.00,93.85,20684000,206.84,3.860000e-03,,-0.703399,True,,False
H2,Suciu 1951,367.60,94.45,13789000,137.89,,6.500000e-03,,False,0.755061,True
H2,Suciu 1951,387.60,114.45,20684000,206.84,4.280000e-03,,-0.601434,True,,False
H2,Suciu 1951,391.50,118.35,10342000,103.42,1.718308e-03,,-0.471829,True,,False
H2,Suciu 1951,392.00,118.85,6895000,68.95,,3.100000e-02,,False,0.229214,True
H2,Suciu 1951,393.15,120.00,6895000,68.95,1.030111e-03,,-0.410836,True,,False
H2,Suciu 1951,395.40,122.25,13789000,137.89,2.326612e-03,,-0.454196,True,,False
H2,Suciu 1951,396.50,123.35,13789000,137.89,,1.890000e-02,,False,0.443828,True
H2,Suciu 1951,420.40,147.25,6895000,68.95,1.299175e-03,,-0.293046,True,,False
H2,Suciu 1951,420.90,147.75,6895000,68.95,,6.700000e-02,,False,0.433655,True
H2,Suciu 1951,422.00,148.85,3447000,34.47,4.677751e-04,,-0.123391,True,,False
H2,Suciu 1951,422.00,148.85,13789000,137.89,,4.000000e-02,,False,0.276857,True
H2,Suciu 1951,424.80,151.65,13789000,137.89,2.642321e-03,,-0.277583,True,,False
H2,Suciu 1951,424.80,151.65,20684000,206.84,5.180000e-03,,-0.410162,True,,False
H2,Suciu 1951,444.30,171.15,20684000,206.84,,3.500000e-02,,False,1.315344,True
H2,Suciu 1951,449.80,176.65,3447000,34.47,4.598503e-04,,0.149469,True,,False
H2,Suciu 1951,452.60,179.45,6895000,68.95,1.504831e-03,,-0.084097,True,,False
H2,Suciu 1951,454.80,181.65,6895000,68.95,,1.500000e-01,,False,-0.209586,True
H2,Suciu 1951,477.60,204.45,3447000,34.47,3.964478e-04,,0.540299,True,,False
H2,Suciu 1951,477.60,204.45,6895000,68.95,1.662971e-03,2.630000e-01,0.106823,True,-0.245229,True
H2,Suciu 1951,478.15,205.00,13789000,137.89,,1.310000e-01,,False,0.384617,True
H2,Suciu 1951,478.70,205.55,13789000,137.89,,1.440000e-01,,False,0.330877,True
H2,Suciu 1951,479.30,206.15,13789000,137.89,3.706367e-03,,0.043619,True,,False
H2,Suciu 1951,480.40,207.25,20684000,206.84,7.180000e-03,1.010000e-01,-0.105154,True,0.617320,True
H2,Suciu 1951,483.15,210.00,10342000,103.42,2.697550e-03,,0.109899,True,,False
H2,Torín-Ollarves 2021,323.15,50.00,15800000,158.00,2.016000e-03,1.000000e-03,-0.863098,True,0.466360,True
H2,Torín-Ollarves 2021,323.15,50.00,32970000,329.70,4.062000e-03,6.000000e-04,-0.871166,True,0.466044,True
H2,Torín-Ollarves 2021,423.15,150.00,11240000,112.40,2.047000e-03,4.770000e-02,-0.263324,True,0.347214,True
H2,Torín-Ollarves 2021,423.15,150.00,19230000,192.30,3.525000e-03,2.550000e-02,-0.280995,True,0.899382,True
H2,Torín-Ollarves 2021,423.15,150.00,24880000,248.80,4.529000e-03,2.410000e-02,-0.287741,True,0.490037,True
H2,Wiebe 1932,298.15,25.00,2533000,25.33,3.110000e-04,,-0.998133,True,,False
H2,Wiebe 1932,298.15,25.00,5066000,50.66,6.190000e-04,,-1.000187,True,,False
H2,Wiebe 1932,298.15,25.00,10130000,101.30,1.233000e-03,,-1.005455,True,,False
H2,Wiebe 1932,298.15,25.00,20260000,202.60,2.417000e-03,,-1.011405,True,,False
H2,Wiebe 1932,298.15,25.00,40530000,405.30,4.673000e-03,,-1.021164,True,,False
H2,Wiebe 1932,298.15,25.00,60790000,607.90,6.799000e-03,,-1.028611,True,,False
H2,Wiebe 1932,298.15,25.00,81060000,810.60,8.825000e-03,,-1.034853,True,,False
H2,Wiebe 1932,298.15,25.00,101330000,1013.30,1.074500e-02,,-1.039803,True,,False
H2,Wiebe 1934,273.15,0.00,2533000,25.33,3.830000e-04,,-1.207145,True,,False
H2,Wiebe 1934,273.15,0.00,5066000,50.66,7.680000e-04,,-1.210907,True,,False
H2,Wiebe 1934,273.15,0.00,10133000,101.33,1.520000e-03,,-1.214280,True,,False
H2,Wiebe 1934,273.15,0.00,20265000,202.65,2.983000e-03,,-1.220146,True,,False
H2,Wiebe 1934,273.15,0.00,40530000,405.30,5.690000e-03,,-1.225692,True,,False
H2,Wiebe 1934,273.15,0.00,60795000,607.95,8.239000e-03,,-1.230701,True,,False
H2,Wiebe 1934,273.15,0.00,81060000,810.60,1.061900e-02,,-1.233982,True,,False
H2,Wiebe 1934,273.15,0.00,101325000,1013.25,1.270000e-02,,-1.233652,True,,False
H2,Wiebe 1934,298.15,25.00,2533000,25.33,3.110000e-04,,-0.998133,True,,False
H2,Wiebe 1934,298.15,25.00,5066000,50.66,6.190000e-04,,-1.000187,True,,False
H2,Wiebe 1934,298.15,25.00,10133000,101.33,1.233000e-03,,-1.005380,True,,False
H2,Wiebe 1934,298.15,25.00,20265000,202.65,2.417000e-03,,-1.011345,True,,False
H2,Wiebe 1934,298.15,25.00,40530000,405.30,4.673000e-03,,-1.021164,True,,False
H2,Wiebe 1934,298.15,25.00,60795000,607.95,6.799000e-03,,-1.028593,True,,False
H2,Wiebe 1934,298.15,25.00,81060000,810.60,8.825000e-03,,-1.034853,True,,False
H2,Wiebe 1934,298.15,25.00,101325000,1013.25,1.074500e-02,,-1.039812,True,,False
H2,Wiebe 1934,323.15,50.00,2533000,25.33,2.900000e-04,,-0.813454,True,,False
H2,Wiebe 1934,323.15,50.00,5066000,50.66,5.780000e-04,,-0.815994,True,,False
H2,Wiebe 1934,323.15,50.00,10133000,101.33,1.151000e-03,,-0.821452,True,,False
H2,Wiebe 1934,323.15,50.00,20265000,202.65,2.256000e-03,,-0.827792,True,,False
H2,Wiebe 1934,323.15,50.00,40530000,405.30,4.387000e-03,,-0.840513,True,,False
H2,Wiebe 1934,323.15,50.00,60795000,607.95,6.402000e-03,,-0.850164,True,,False
