Gas,Source,T_K,T_C,P_Pa,P_bar,x_gas_exp,y_H2O_exp,kij_AQ,kij_AQ_conv,kij_NA,kij_NA_conv
H2S,Zezin 2011,498.15,225.00,9570000,95.70,2.600000e-02,3.420000e-01,0.199337,True,0.276997,True
H2S,Zezin 2011,498.15,225.00,9670000,96.70,2.600000e-02,3.400000e-01,0.200540,True,0.273960,True
H2S,Zezin 2011,523.15,250.00,4180000,41.80,1.000000e-03,9.390000e-01,0.636813,True,-0.111112,False
H2S,Zezin 2011,523.15,250.00,5830000,58.30,9.000000e-03,7.100000e-01,0.331955,True,-0.099580,True
H2S,Zezin 2011,523.15,250.00,6270000,62.70,1.100000e-02,6.700000e-01,0.311784,True,-0.096512,True
H2S,Zezin 2011,523.15,250.00,6280000,62.80,1.100000e-02,6.690000e-01,0.312011,True,-0.096442,True
H2S,Zezin 2011,523.15,250.00,6370000,63.70,1.100000e-02,6.620000e-01,0.314037,True,-0.095816,True
H2S,Zezin 2011,523.15,250.00,6700000,67.00,1.200000e-02,6.360000e-01,0.308094,True,-0.093534,True
H2S,Zezin 2011,523.15,250.00,7080000,70.80,1.400000e-02,6.100000e-01,0.292916,True,-0.090933,True
H2S,Zezin 2011,523.15,250.00,8560000,85.60,1.900000e-02,5.320000e-01,0.274880,True,0.249128,True
H2S,Zezin 2011,523.15,250.00,11060000,110.60,2.700000e-02,4.540000e-01,0.260383,True,0.322947,True
H2S,Zezin 2011,523.15,250.00,11330000,113.30,2.800000e-02,4.480000e-01,0.258657,True,0.313893,True
H2S,Zezin 2011,523.15,250.00,11590000,115.90,2.800000e-02,4.420000e-01,0.261507,True,0.309616,True
H2S,Zezin 2011,523.15,250.00,12970000,129.70,3.200000e-02,4.190000e-01,0.258181,True,0.269494,True
H2S,Zezin 2011,523.15,250.00,15790000,157.90,3.800000e-02,3.900000e-01,0.259862,True,0.223881,True
H2S,Zezin 2011,535.15,262.00,13410000,134.10,3.100000e-02,4.810000e-01,0.296343,True,0.299234,True
H2S,Zezin 2011,537.15,264.00,6390000,63.90,7.000000e-03,8.040000e-01,0.426013,True,-0.081042,False
H2S,Zezin 2011,548.15,275.00,8250000,82.50,1.100000e-02,7.630000e-01,0.426676,True,-0.057283,False
H2S,Zezin 2011,548.15,275.00,10890000,108.90,2.100000e-02,6.310000e-01,0.363187,True,-0.041671,True
H2S,Zezin 2011,548.15,275.00,13230000,132.30,2.800000e-02,5.660000e-01,0.347587,True,0.324397,True
H2S,Zezin 2011,548.15,275.00,13550000,135.50,2.900000e-02,5.600000e-01,0.345812,True,0.348107,True
H2S,Zezin 2011,548.15,275.00,18190000,181.90,3.900000e-02,5.090000e-01,0.342653,True,0.228718,True
H2S,Zezin 2011,573.15,300.00,10390000,103.90,9.000000e-03,8.690000e-01,0.613402,True,-0.613066,True
H2S,Zezin 2011,573.15,300.00,10830000,108.30,1.000000e-02,8.450000e-01,0.599486,True,-0.609853,True
H2S,Zezin 2011,573.15,300.00,11300000,113.00,1.200000e-02,8.220000e-01,0.571845,True,-0.974265,True
H2S,Zezin 2011,573.15,300.00,13600000,136.00,2.100000e-02,7.360000e-01,0.500638,True,-0.364272,True
H2S,Zezin 2011,573.15,300.00,16120000,161.20,2.900000e-02,6.820000e-01,0.472753,True,0.001073,True
H2S,Zezin 2011,573.15,300.00,21160000,211.60,4.200000e-02,6.620000e-01,0.453690,True,0.167739,True
H2S,Zezin 2011,577.15,304.00,17490000,174.90,3.100000e-02,6.910000e-01,0.494643,True,0.003583,True
H2S,Zezin 2011,583.15,310.00,11670000,116.70,8.000000e-03,8.950000e-01,0.718845,True,-0.006965,True
H2S,Zezin 2011,589.15,316.00,19170000,191.70,3.000000e-02,7.860000e-01,0.586307,True,-0.369910,True
H2S,Zezin 2011,598.15,325.00,13630000,136.30,6.000000e-03,9.430000e-01,0.931995,True,0.301876,True
H2S,Zezin 2011,598.15,325.00,16850000,168.50,1.800000e-02,8.560000e-01,0.731637,True,0.187093,True
H2S,Zezin 2011,598.15,325.00,19820000,198.20,3.500000e-02,7.660000e-01,0.659319,True,-0.047902,True
N2,Gillespie 1980,310.93,37.78,345000,3.45,3.590000e-05,2.020000e-02,-0.603892,True,-0.499994,True
N2,Gillespie 1980,310.93,37.78,1379000,13.79,1.360000e-04,5.020000e-03,-0.597835,True,0.350383,True
N2,Gillespie 1980,310.93,37.78,3103000,31.03,3.000000e-04,2.360000e-03,-0.598327,True,0.423433,True
N2,Gillespie 1980,310.93,37.78,6550000,65.50,6.010000e-04,1.220000e-03,-0.597028,True,0.484990,True
N2,Gillespie 1980,310.93,37.78,10342000,103.42,9.030000e-04,8.500000e-04,-0.596281,True,0.496863,True
N2,Gillespie 1980,310.93,37.78,13790000,137.90,1.160000e-03,6.900000e-04,-0.596350,True,0.502917,True
N2,Gillespie 1980,366.48,93.33,345000,3.45,2.300000e-05,2.330000e-01,-0.367965,True,-0.999994,True
N2,Gillespie 1980,366.48,93.33,1379000,13.79,1.070000e-04,6.050000e-02,-0.402245,True,-0.499994,True
N2,Gillespie 1980,366.48,93.33,3103000,31.03,2.480000e-04,2.770000e-02,-0.412069,True,0.247958,True
N2,Gillespie 1980,366.48,93.33,6550000,65.50,5.090000e-04,1.370000e-02,-0.412997,True,0.492072,True
N2,Gillespie 1980,366.48,93.33,13790000,137.90,1.011000e-03,7.470000e-03,-0.413941,True,0.484952,True
N2,Gillespie 1980,422.04,148.89,6550000,65.50,6.450000e-04,7.860000e-02,-0.233864,True,0.077535,True
N2,Gillespie 1980,477.59,204.44,3103000,31.03,2.630000e-04,5.734000e-01,0.201634,True,-0.999994,False
N2,Gillespie 1980,477.59,204.44,6550000,65.50,8.820000e-04,2.945000e-01,0.011551,True,-0.499994,True
N2,Gillespie 1980,477.59,204.44,10342000,103.42,1.518000e-03,1.975000e-01,-0.032838,True,-0.219616,True
N2,Gillespie 1980,588.71,315.56,13790000,137.90,2.935000e-03,8.555000e-01,1.000000,False,-0.999993,False
N2,O'Sullivan 1966,324.65,51.50,10130000,101.30,8.100000e-04,,-0.549948,True,,False
N2,O'Sullivan 1966,324.65,51.50,20260000,202.60,1.470000e-03,,-0.549927,True,,False
N2,O'Sullivan 1966,324.65,51.50,30400000,304.00,2.050000e-03,,-0.551256,True,,False
N2,O'Sullivan 1966,324.65,51.50,40530000,405.30,2.540000e-03,,-0.550683,True,,False
N2,O'Sullivan 1966,324.65,51.50,50660000,506.60,3.000000e-03,,-0.551418,True,,False
N2,O'Sullivan 1966,324.65,51.50,60790000,607.90,3.440000e-03,,-0.552905,True,,False
N2,O'Sullivan 1970,324.65,51.50,10133000,101.33,7.990000e-04,,-0.547649,True,,False
N2,O'Sullivan 1970,324.65,51.50,20265000,202.65,1.454000e-03,,-0.548103,True,,False
N2,O'Sullivan 1970,324.65,51.50,30398000,303.98,2.017000e-03,,-0.548627,True,,False
N2,O'Sullivan 1970,324.65,51.50,40530000,405.30,2.490000e-03,,-0.547472,True,,False
N2,O'Sullivan 1970,324.65,51.50,50663000,506.63,2.920000e-03,,-0.547072,True,,False
N2,O'Sullivan 1970,324.65,51.50,60795000,607.95,3.350000e-03,,-0.548663,True,,False
N2,O'Sullivan 1970,375.65,102.50,10234000,102.34,7.770000e-04,,-0.381290,True,,False
N2,O'Sullivan 1970,375.65,102.50,20366000,203.66,1.447000e-03,,-0.384100,True,,False
N2,O'Sullivan 1970,375.65,102.50,30600000,306.00,2.005000e-03,,-0.381773,True,,False
N2,O'Sullivan 1970,375.65,102.50,40834000,408.34,2.520000e-03,,-0.382413,True,,False
N2,O'Sullivan 1970,375.65,102.50,50967000,509.67,2.980000e-03,,-0.382965,True,,False
N2,O'Sullivan 1970,375.65,102.50,61200000,612.00,3.370000e-03,,-0.381405,True,,False
N2,O'Sullivan 1970,398.15,125.00,10436000,104.36,8.080000e-04,,-0.292905,True,,False
N2,O'Sullivan 1970,398.15,125.00,20670000,206.70,1.492000e-03,,-0.294413,True,,False
N2,O'Sullivan 1970,398.15,125.00,30904000,309.04,2.047000e-03,,-0.290063,True,,False
N2,O'Sullivan 1970,398.15,125.00,41037000,410.37,2.570000e-03,,-0.291368,True,,False
N2,O'Sullivan 1970,398.15,125.00,51372000,513.72,3.060000e-03,,-0.293177,True,,False
N2,O'Sullivan 1970,398.15,125.00,61606000,616.06,3.510000e-03,,-0.295218,True,,False
N2,Saddington 1934,323.15,50.00,20270000,202.70,1.290000e-03,,-0.532521,True,,False
N2,Saddington 1934,323.15,50.00,30400000,304.00,1.834000e-03,,-0.537247,True,,False
N2,Saddington 1934,338.15,65.00,10130000,101.30,7.000000e-04,,-0.488174,True,,False
N2,Saddington 1934,343.15,70.00,30400000,304.00,1.730000e-03,,-0.468180,True,,False
N2,Saddington 1934,353.15,80.00,10130000,101.30,6.980000e-04,,-0.440869,True,,False
N2,Saddington 1934,353.15,80.00,20270000,202.70,1.248000e-03,,-0.435799,True,,False
N2,Saddington 1934,373.15,100.00,20270000,202.70,1.302000e-03,,-0.371745,True,,False
N2,Saddington 1934,378.15,105.00,30400000,304.00,1.853000e-03,,-0.355851,True,,False
N2,Saddington 1934,398.15,125.00,10130000,101.30,8.550000e-04,,-0.313774,True,,False
N2,Saddington 1934,408.15,135.00,30400000,304.00,2.230000e-03,,-0.268225,True,,False
N2,Saddington 1934,423.15,150.00,20270000,202.70,1.550000e-03,,-0.185171,True,,False
N2,Saddington 1934,438.15,165.00,30400000,304.00,2.783000e-03,,-0.174170,True,,False
N2,Saddington 1934,453.15,180.00,10130000,101.30,1.173000e-03,,-0.114855,True,,False
N2,Saddington 1934,473.15,200.00,20270000,202.70,2.343000e-03,,-0.004237,True,,False
N2,Saddington 1934,483.15,210.00,10130000,101.30,1.297000e-03,,0.063676,True,,False
N2,Saddington 1934,503.15,230.00,30400000,304.00,4.313000e-03,,0.126071,True,,False
N2,Saddington 1934,513.15,240.00,10130000,101.30,1.446000e-03,,0.296731,True,,False
N2,Saddington 1934,513.15,240.00,20270000,202.70,3.119000e-03,,0.219639,True,,False
N2,Sanchez-Vicente 2022,323.19,50.04,2620000,26.20,2.300000e-04,,-0.554821,True,,False
N2,Sanchez-Vicente 2022,323.19,50.04,11630000,116.30,9.100000e-04,,-0.552609,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,2030000,20.30,,7.420000e-03,,False,-0.475275,True
N2,Sanchez-Vicente 2022,323.20,50.05,7460000,74.60,6.100000e-04,,-0.552461,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,7980000,79.80,6.300000e-04,,-0.547652,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,9860000,98.60,8.100000e-04,,-0.557514,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,12650000,126.50,1.030000e-03,,-0.560783,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,15120000,151.20,1.160000e-03,,-0.555048,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,17630000,176.30,1.320000e-03,,-0.554929,True,,False
N2,Sanchez-Vicente 2022,323.20,50.05,20200000,202.00,1.490000e-03,,-0.556256,True,,False
N2,Sanchez-Vicente 2022,323.21,50.06,1190000,11.90,1.200000e-04,,-0.574711,True,,False
N2,Sanchez-Vicente 2022,323.21,50.06,5040000,50.40,,2.910000e-03,,False,0.403217,True
N2,Sanchez-Vicente 2022,323.21,50.06,5110000,51.10,4.200000e-04,,-0.548859,True,,False
N2,Sanchez-Vicente 2022,323.21,50.06,6220000,62.20,,2.410000e-03,,False,0.440040,True
N2,Sanchez-Vicente 2022,323.21,50.06,7940000,79.40,,1.830000e-03,,False,0.583674,True
N2,Sanchez-Vicente 2022,323.21,50.06,9850000,98.50,8.100000e-04,,-0.557638,True,,False
N2,Sanchez-Vicente 2022,323.21,50.06,9990000,99.90,8.400000e-04,,-0.561522,True,,False
N2,Sanchez-Vicente 2022,323.21,50.06,15570000,155.70,1.160000e-03,,-0.550949,True,,False
N2,Sanchez-Vicente 2022,323.22,50.07,1210000,12.10,,1.238000e-02,,False,-0.499994,True
N2,Sanchez-Vicente 2022,323.22,50.07,5060000,50.60,4.200000e-04,,-0.550355,True,,False
N2,Sanchez-Vicente 2022,323.22,50.07,15320000,153.20,,1.610000e-03,,False,0.190021,True
N2,Sanchez-Vicente 2022,348.28,75.13,12510000,125.10,1.010000e-03,,-0.490681,True,,False
N2,Sanchez-Vicente 2022,348.30,75.15,950000,9.50,8.000000e-05,,-0.476973,True,,False
N2,Sanchez-Vicente 2022,348.30,75.15,1870000,18.70,1.500000e-04,,-0.469615,True,,False
N2,Sanchez-Vicente 2022,348.30,75.15,5260000,52.60,4.300000e-04,,-0.479969,True,,False
N2,Sanchez-Vicente 2022,348.30,75.15,7460000,74.60,6.200000e-04,,-0.487235,True,,False
N2,Sanchez-Vicente 2022,348.30,75.15,10020000,100.20,8.000000e-04,,-0.484245,True,,False
N2,Sanchez-Vicente 2022,348.33,75.18,1020000,10.20,8.000000e-05,,-0.463473,True,,False
N2,Sanchez-Vicente 2022,373.17,100.02,1520000,15.20,1.100000e-04,,-0.362893,True,,False
N2,Sanchez-Vicente 2022,373.17,100.02,2460000,24.60,2.000000e-04,,-0.390362,True,,False
N2,Sanchez-Vicente 2022,373.18,100.03,5150000,51.50,4.200000e-04,,-0.396473,True,,False
N2,Sanchez-Vicente 2022,373.18,100.03,10050000,100.50,8.200000e-04,,-0.405898,True,,False
N2,Sanchez-Vicente 2022,373.19,100.04,7510000,75.10,6.300000e-04,,-0.407167,True,,False
N2,Sanchez-Vicente 2022,373.19,100.04,12940000,129.40,1.060000e-03,,-0.411867,True,,False
N2,Sanchez-Vicente 2022,373.19,100.04,15020000,150.20,1.190000e-03,,-0.408213,True,,False
N2,Sanchez-Vicente 2022,373.19,100.04,17670000,176.70,1.390000e-03,,-0.411058,True,,False
N2,Sanchez-Vicente 2022,373.19,100.04,20480000,204.80,1.540000e-03,,-0.405826,True,,False
N2,Sanchez-Vicente 2022,373.22,100.07,5030000,50.30,3.900000e-04,,-0.385059,True,,False
N2,Sanchez-Vicente 2022,373.23,100.08,1220000,12.20,,8.203000e-02,,False,-0.288448,True
N2,Sanchez-Vicente 2022,373.25,100.10,17560000,175.60,,7.620000e-03,,False,0.527661,True
N2,Sanchez-Vicente 2022,373.26,100.11,2590000,25.90,,4.247000e-02,,False,-0.045604,True
N2,Sanchez-Vicente 2022,373.26,100.11,10460000,104.60,8.200000e-04,,-0.397673,True,,False
N2,Sanchez-Vicente 2022,373.26,100.11,10470000,104.70,,1.284000e-02,,False,0.299724,True
N2,Sanchez-Vicente 2022,373.26,100.11,13460000,134.60,,8.610000e-03,,False,0.669730,True
N2,Sanchez-Vicente 2022,373.26,100.11,15040000,150.40,1.210000e-03,,-0.411305,True,,False
N2,Sanchez-Vicente 2022,373.26,100.11,15050000,150.50,,8.640000e-03,,False,0.518362,True
N2,Sanchez-Vicente 2022,373.27,100.12,5000000,50.00,,2.187000e-02,,False,0.526571,True
N2,Sanchez-Vicente 2022,373.27,100.12,5070000,50.70,3.900000e-04,,-0.383223,True,,False
N2,Sanchez-Vicente 2022,373.27,100.12,7690000,76.90,,1.350000e-02,,False,0.815142,True
N2,Sanchez-Vicente 2022,373.27,100.12,13430000,134.30,1.070000e-03,,-0.406413,True,,False
N2,Sanchez-Vicente 2022,373.27,100.12,13520000,135.20,,8.550000e-03,,False,0.675422,True
N2,Sanchez-Vicente 2022,373.27,100.12,20290000,202.90,,6.780000e-03,,False,0.538338,True
N2,Sanchez-Vicente 2022,373.31,100.16,7220000,72.20,,1.451000e-02,,False,0.785573,True
N2,Sanchez-Vicente 2022,422.92,149.77,2570000,25.70,2.200000e-04,,-0.179939,True,,False
N2,Sanchez-Vicente 2022,423.01,149.86,1550000,15.50,,2.461300e-01,,False,-0.499994,True
N2,Sanchez-Vicente 2022,423.21,150.06,15300000,153.00,1.390000e-03,,-0.223556,True,,False
N2,Sanchez-Vicente 2022,423.22,150.07,5400000,54.00,5.000000e-04,,-0.207538,True,,False
N2,Sanchez-Vicente 2022,423.22,150.07,7590000,75.90,6.600000e-04,,-0.194563,True,,False
N2,Sanchez-Vicente 2022,423.22,150.07,10370000,103.70,9.400000e-04,,-0.212554,True,,False
N2,Sanchez-Vicente 2022,423.22,150.07,12640000,126.40,1.160000e-03,,-0.220888,True,,False
N2,Sanchez-Vicente 2022,423.22,150.07,17570000,175.70,1.530000e-03,,-0.216090,True,,False
N2,Sanchez-Vicente 2022,423.22,150.07,20590000,205.90,1.850000e-03,,-0.230778,True,,False
N2,Sanchez-Vicente 2022,423.23,150.08,5190000,51.90,,8.907000e-02,,False,0.652356,True
N2,Sanchez-Vicente 2022,423.23,150.08,7640000,76.40,,6.089000e-02,,False,0.846797,True
N2,Sanchez-Vicente 2022,423.25,150.10,9970000,99.70,,5.784000e-02,,False,0.180553,True
N2,Sanchez-Vicente 2022,423.26,150.11,12700000,127.00,,4.426000e-02,,False,0.437213,True
N2,Sanchez-Vicente 2022,423.26,150.11,15180000,151.80,,3.558000e-02,,False,0.614933,True
N2,Sanchez-Vicente 2022,423.26,150.11,17560000,175.60,,2.868000e-02,,False,0.795783,True
N2,Sanchez-Vicente 2022,423.26,150.11,20350000,203.50,,2.606000e-02,,False,0.728465,True
N2,Sanchez-Vicente 2022,423.31,150.16,1700000,17.00,1.200000e-04,,-0.120108,True,,False
N2,Sanchez-Vicente 2022,423.39,150.24,2510000,25.10,,1.564800e-01,,False,0.999994,True
N2,Wiebe 1933,298.15,25.00,2533000,25.33,2.490000e-04,,-0.624401,True,,False
N2,Wiebe 1933,298.15,25.00,5066000,50.66,4.810000e-04,,-0.624605,True,,False
N2,Wiebe 1933,298.15,25.00,10133000,101.33,9.020000e-04,,-0.624908,True,,False
N2,Wiebe 1933,298.15,25.00,20265000,202.65,1.610000e-03,,-0.624820,True,,False
N2,Wiebe 1933,298.15,25.00,30397000,303.97,2.183000e-03,,-0.623577,True,,False
N2,Wiebe 1933,298.15,25.00,50662000,506.62,3.163000e-03,,-0.623999,True,,False
N2,Wiebe 1933,298.15,25.00,81060000,810.60,4.364000e-03,,-0.625214,True,,False
N2,Wiebe 1933,298.15,25.00,101325000,1013.25,5.083000e-03,,-0.626941,True,,False
N2,Wiebe 1933,323.15,50.00,2533000,25.33,1.950000e-04,,-0.533104,True,,False
N2,Wiebe 1933,323.15,50.00,5066000,50.66,3.810000e-04,,-0.534323,True,,False
N2,Wiebe 1933,323.15,50.00,10133000,101.33,7.220000e-04,,-0.534823,True,,False
N2,Wiebe 1933,323.15,50.00,20265000,202.65,1.306000e-03,,-0.534556,True,,False
N2,Wiebe 1933,323.15,50.00,30397000,303.97,1.807000e-03,,-0.534866,True,,False
N2,Wiebe 1933,323.15,50.00,50662000,506.62,2.651000e-03,,-0.535741,True,,False
N2,Wiebe 1933,323.15,50.00,81060000,810.60,3.717000e-03,,-0.538938,True,,False
N2,Wiebe 1933,323.15,50.00,101325000,1013.25,4.356000e-03,,-0.541857,True,,False
N2,Wiebe 1933,348.15,75.00,2533000,25.33,1.810000e-04,,-0.449435,True,,False
N2,Wiebe 1933,348.15,75.00,5066000,50.66,3.530000e-04,,-0.449733,True,,False
N2,Wiebe 1933,348.15,75.00,10133000,101.33,6.760000e-04,,-0.450968,True,,False
N2,Wiebe 1933,348.15,75.00,20265000,202.65,1.236000e-03,,-0.450690,True,,False
N2,Wiebe 1933,348.15,75.00,30397000,303.97,1.721000e-03,,-0.450923,True,,False
N2,Wiebe 1933,348.15,75.00,50662000,506.62,2.554000e-03,,-0.452674,True,,False
N2,Wiebe 1933,348.15,75.00,81060000,810.60,3.604000e-03,,-0.456930,True,,False
N2,Wiebe 1933,348.15,75.00,101325000,1013.25,4.222000e-03,,-0.460259,True,,False
N2,Wiebe 1933,373.15,100.00,2533000,25.33,1.900000e-04,,-0.372967,True,,False
N2,Wiebe 1933,373.15,100.00,5066000,50.66,3.690000e-04,,-0.371755,True,,False
N2,Wiebe 1933,373.15,100.00,10133000,101.33,7.040000e-04,,-0.371261,True,,False
N2,Wiebe 1933,373.15,100.00,20265000,202.65,1.300000e-03,,-0.371459,True,,False
N2,Wiebe 1933,373.15,100.00,30397000,303.97,1.816000e-03,,-0.371374,True,,False
N2,Wiebe 1933,373.15,100.00,50662000,506.62,2.707000e-03,,-0.373287,True,,False
N2,Wiebe 1933,373.15,100.00,81060000,810.60,3.819000e-03,,-0.377841,True,,False
N2,Wiebe 1933,373.15,100.00,101325000,1013.25,4.450000e-03,,-0.380752,True,,False
C3H8,Kobayashi1953,278.87,5.72,567000,5.67,3.660000e-04,1.400000e-03,-0.251322,True,0.991107,True
C3H8,Kobayashi1953,288.71,15.56,748000,7.48,2.640000e-04,2.180000e-03,-0.224730,True,0.672914,True
C3H8,Kobayashi1953,299.82,26.67,1007000,10.07,2.190000e-04,3.350000e-03,-0.199352,True,0.499777,True
C3H8,Kobayashi1953,310.93,37.78,1320000,13.20,2.030000e-04,4.660000e-03,-0.177160,True,0.525470,True
C3H8,Kobayashi1953,322.04,48.89,1696000,16.96,1.990000e-04,6.250000e-03,-0.156360,True,0.546213,True
C3H8,Kobayashi1953,333.15,60.00,2144000,21.44,2.020000e-04,8.130000e-03,-0.136303,True,0.553960,True
C3H8,Kobayashi1953,344.26,71.11,2682000,26.82,2.120000e-04,1.002000e-02,-0.117052,True,0.571715,True
C3H8,Kobayashi1953,349.82,76.67,2978000,29.78,2.230000e-04,1.097000e-02,-0.108611,True,0.580322,True
C3H8,Kobayashi1953,355.37,82.22,3330000,33.30,2.360000e-04,1.191000e-02,-0.100195,True,0.566614,True
C3H8,Kobayashi1953,360.93,87.78,3709000,37.09,2.500000e-04,1.280000e-02,-0.091838,True,0.547746,True
C3H8,Kobayashi1953,363.71,90.56,3924000,39.24,2.560000e-04,1.278000e-02,-0.087660,True,0.544860,True
C3H8,Kobayashi1953,366.48,93.33,4151000,41.51,2.640000e-04,1.237000e-02,-0.083545,True,0.416867,True
C3H8,Kobayashi1953,369.65,96.50,4392000,43.92,2.720000e-04,9.980000e-03,-0.078545,True,0.554473,True
C3H8,Kobayashi1953,285.37,12.22,4254000,42.54,2.963000e-04,,-0.233500,True,,False
C3H8,Kobayashi1953,285.37,12.22,8426000,84.26,2.906000e-04,,-0.231949,True,,False
C3H8,Kobayashi1953,285.37,12.22,13707000,137.07,2.948000e-04,,-0.231525,True,,False
C3H8,Kobayashi1953,310.93,37.78,496000,4.96,8.630000e-05,,-0.176064,True,,False
C3H8,Kobayashi1953,310.93,37.78,807000,8.07,7.960000e-05,,-0.154658,True,,False
C3H8,Kobayashi1953,310.93,37.78,903000,9.03,1.552000e-04,,-0.178540,True,,False
C3H8,Kobayashi1953,310.93,37.78,2951000,29.51,2.046000e-04,,-0.177253,True,,False
C3H8,Kobayashi1953,310.93,37.78,4288000,42.88,2.178000e-04,,-0.179405,True,,False
C3H8,Kobayashi1953,310.93,37.78,10556000,105.56,2.151000e-04,,-0.177120,True,,False
C3H8,Kobayashi1953,310.93,37.78,13872000,138.72,2.239000e-04,,-0.178002,True,,False
C3H8,Kobayashi1953,310.93,37.78,18525000,185.25,2.304000e-04,,-0.178222,True,,False
C3H8,Kobayashi1953,329.26,56.11,1296000,12.96,1.499000e-04,,-0.144061,True,,False
C3H8,Kobayashi1953,329.26,56.11,8267000,82.67,2.249000e-04,,-0.146060,True,,False
C3H8,Kobayashi1953,329.26,56.11,12480000,124.80,2.267000e-04,,-0.145058,True,,False
C3H8,Kobayashi1953,329.26,56.11,19214000,192.14,2.364000e-04,,-0.145209,True,,False
C3H8,Kobayashi1953,360.93,87.78,1544000,15.44,1.330000e-04,,-0.088641,True,,False
C3H8,Kobayashi1953,360.93,87.78,2475000,24.75,1.960000e-04,,-0.090643,True,,False
C3H8,Kobayashi1953,360.93,87.78,6826000,68.26,2.580000e-04,,-0.091048,True,,False
C3H8,Kobayashi1953,360.93,87.78,10498000,104.98,2.703000e-04,,-0.091321,True,,False
C3H8,Kobayashi1953,360.93,87.78,13876000,138.76,2.745000e-04,,-0.090551,True,,False
C3H8,Kobayashi1953,360.93,87.78,19214000,192.14,2.880000e-04,,-0.091107,True,,False
C3H8,Kobayashi1953,369.65,96.50,1586000,15.86,1.261000e-04,,-0.071093,True,,False
C3H8,Kobayashi1953,369.65,96.50,2758000,27.58,2.162000e-04,,-0.078332,True,,False
C3H8,Kobayashi1953,369.65,96.50,3296000,32.96,2.449000e-04,,-0.079277,True,,False
C3H8,Kobayashi1953,369.65,96.50,6274000,62.74,2.842000e-04,,-0.078763,True,,False
C3H8,Kobayashi1953,369.65,96.50,12480000,124.80,3.008000e-04,,-0.077663,True,,False
C3H8,Kobayashi1953,369.65,96.50,19214000,192.14,3.134000e-04,,-0.076999,True,,False
C3H8,Kobayashi1953,383.15,110.00,1531000,15.31,1.301000e-04,,-0.052557,True,,False
C3H8,Kobayashi1953,383.15,110.00,3475000,34.75,2.633000e-04,,-0.058619,True,,False
C3H8,Kobayashi1953,383.15,110.00,5585000,55.85,3.243000e-04,,-0.059342,True,,False
C3H8,Kobayashi1953,383.15,110.00,7777000,77.77,3.414000e-04,,-0.059324,True,,False
C3H8,Kobayashi1953,383.15,110.00,12480000,124.80,3.542000e-04,,-0.057643,True,,False
C3H8,Kobayashi1953,383.15,110.00,19214000,192.14,3.765000e-04,,-0.057716,True,,False
C3H8,Kobayashi1953,399.82,126.67,2289000,22.89,1.964000e-04,,-0.028527,True,,False
C3H8,Kobayashi1953,399.82,126.67,3523000,35.23,2.892000e-04,,-0.033521,True,,False
C3H8,Kobayashi1953,399.82,126.67,5178000,51.78,3.665000e-04,,-0.035113,True,,False
C3H8,Kobayashi1953,399.82,126.67,8494000,84.94,4.197000e-04,,-0.034759,True,,False
C3H8,Kobayashi1953,399.82,126.67,12480000,124.80,4.393000e-04,,-0.033305,True,,False
C3H8,Kobayashi1953,399.82,126.67,19214000,192.14,4.766000e-04,,-0.034039,True,,False
C3H8,Kobayashi1953,422.04,148.89,1827000,18.27,1.666000e-04,,0.013554,True,,False
C3H8,Kobayashi1953,422.04,148.89,3247000,32.47,3.031000e-04,,0.003405,True,,False
C3H8,Kobayashi1953,422.04,148.89,4785000,47.85,4.130000e-04,,-0.000346,True,,False
C3H8,Kobayashi1953,422.04,148.89,6804000,68.04,4.876000e-04,,0.000380,True,,False
C3H8,Kobayashi1953,422.04,148.89,10789000,107.89,5.801000e-04,,-0.001853,True,,False
C3H8,Kobayashi1953,422.04,148.89,12480000,124.80,6.078000e-04,,-0.002782,True,,False
C3H8,Kobayashi1953,422.04,148.89,19214000,192.14,6.861000e-04,,-0.005194,True,,False
C2H6,Reamer1943,310.93,37.78,1379000,13.79,,5.007000e-03,,False,0.425073,True
C2H6,Reamer1943,310.93,37.78,2758000,27.58,,2.641000e-03,,False,0.429105,True
C2H6,Reamer1943,310.93,37.78,4137000,41.37,,1.859000e-03,,False,0.421859,True
C2H6,Reamer1943,310.93,37.78,5516000,55.16,,1.474000e-03,,False,0.400457,True
C2H6,Reamer1943,310.93,37.78,6895000,68.95,,1.244000e-03,,False,0.428097,True
C2H6,Reamer1943,310.93,37.78,13790000,137.90,,8.120000e-04,,False,0.486930,True
C2H6,Reamer1943,310.93,37.78,24132000,241.32,,7.340000e-04,,False,0.482818,True
C2H6,Reamer1943,310.93,37.78,34474000,344.74,,6.200000e-04,,False,0.495717,True
C2H6,Reamer1943,310.93,37.78,68948000,689.48,,6.290000e-04,,False,0.464537,True
C2H6,Reamer1943,344.26,71.11,1379000,13.79,,2.449000e-02,,False,0.386934,True
C2H6,Reamer1943,344.26,71.11,2758000,27.58,,1.269000e-02,,False,0.447583,True
C2H6,Reamer1943,344.26,71.11,5516000,55.16,,6.833000e-03,,False,0.450121,True
